news ID,url,title,time,content
apl201705161345000,http://www.appledaily.com.tw/realtimenews/article/entertainment/20170516/1119454/​【懷念】豬哥亮子女徹夜守靈　追思堂開放粉絲弔唁,​【懷念】豬哥亮子女徹夜守靈　追思堂開放粉絲弔唁,2017/05/16 13:45,（新增：動新聞）綜藝天王豬哥亮昨日過世，位於板橋龍華會館的靈堂今日凌晨設置完成。新北市議員周勝考一大早也前往靈堂協助處理後事，今早周勝考出面接受媒體訪問時，提到謝金晶十分難過，昨晚返台後就直奔靈堂，和謝青燕、謝金燕及謝佑穎在靈堂一直待到早上才返家休息。周勝考說，由於平常都是謝金晶在旁照顧豬哥亮，沒見到爸爸最後一面相當難過。至於豬哥亮的遺照是採用先前的唱片封面，由女兒親自選取，靈堂目前已設置完成，開放給民眾及粉絲弔念，但告別式時間尚未訂出來，將會邀請演藝圈及豬哥亮的好友一起參與治喪委員會，希望能陪大家的好朋友走完最後一程。（突發中心／新北報導）發稿時間：10：57修改時間：13：45 
apl201705161344000,http://www.appledaily.com.tw/realtimenews/article/local/20170516/1119534/農會代表遭斷臂殘殺　6嫌落網1人出境,農會代表遭斷臂殘殺　6嫌落網1人出境,2017/05/16 13:44,（更新：新增案情、照片、影片）上月23日晚間鳥松區農會代表陳讚壽遭歹徒砍斷右手臂，送醫急救因失血過多身亡。警方昨逮捕李姓、吳姓男子等嫌犯，並意外破獲安非他命製毒工廠、詐欺電信機房。承辦警官指出，李姓嫌犯因故與死者結怨，夥同吳嫌等人針對陳男經常出沒路段埋伏行兇，到案的嫌犯對案情語多保留，警方正深入調查中。警方調查，嫌犯李巨政（41歲）與死者陳讚壽有糾紛，找來經營討債公司的鄭姓男子（43歲）要給陳男教訓，鄭嫌找來吳國銘（39歲）、許政翰（28歲）、黃姓（47歲）、邱姓（29歲）男子及唐姓少年（17歲）等人，從23日中午開始，在陳男經常出沒地點埋伏。案發當晚鄭朝云接獲通知指陳男騎車行經鳥松區坔埔路，駕駛賓士車與4名開另輛車的不詳青少年來到現場，攔下陳讚壽，其他嫌犯陸續趕來現場，其中有人向警方說：「4名青少年都拿刀，其中之一從背後砍斷他（指陳讚壽）的手！」案發過程不到幾分鐘，眾人見陳倒地，隨即鳥獸散。警方分析監視器，鎖定路過現場的兩輛權利車進行追查，進而逮捕涉案嫌犯。昨日專案小組兵分多路，在鳳山區鳳翔接的魚塭逮捕李嫌，李嫌聘請律師陪同偵訊，一度否認參與犯案，後來又改口是到案發現場附近的廟宇拜拜；警方在大寮區許嫌、唐嫌時，意外查獲許嫌在信隆街自宅製造安非他命，並在仁愛路租屋與人合夥經營詐騙機房。警方指出，陳男在今年初曾因賽鴿贏了一筆錢，之前又曾經營賭場，另從陳男的手機發現他也是職棒簽賭的小組頭，「經濟狀不錯！」李嫌對行兇原因語帶保留，但專案小組研判以疑似詐賭造成的財殺機率為高，也不排除是因為小吃部小姐爭風吃醋引起的情殺，甚至連農會選舉造成的仇殺也有可能。承辦警官研判本案：「原本是有人買凶要教訓嫌犯，卻意外造成死亡！」鄭姓男子在案發第三天就搭飛機出境前往中國。警方說，嫌犯供稱被害人的手臂與兇刀棄置在大寮區的堤防，目前正搜尋中。（王勇超╱高雄報導）出版時間1232更新時間1344想知道更多，一定要看.....【動畫】農會代表遭斷臂殘殺 疑涉賭博糾紛
apl201705161344001,http://www.appledaily.com.tw/realtimenews/article/local/20170516/1119596/開毒趴神智不清　男推同事墜樓亡,開毒趴神智不清　男推同事墜樓亡,2017/05/16 13:44,北市南京東路一棟公寓去年9月發生一起墜樓命案，年僅32歲的彭姓男子從5樓墜落地面身亡，檢警查出他生前和3名同事在該處開毒趴，期間和另名初姓男子發生肢體衝突，結果不慎墜樓。台北地檢署認定初男將彭男推下樓害命，今依過失致死罪起訴初男，而帶K他命去毒趴的蔡男則因轉讓三級毒品，被依違反《毒品危害防制條例》起訴。檢警調查，墜樓死亡的彭男去年9月的晚間，與蔡男（32歲）、初男（26歲）及田男（28歲）到基隆開心歡唱，凌晨回到田男北市南京東路的租屋處休息，到近中午時，蔡嫌拿出毒品開毒趴，眾人吸毒過後精神恍惚，期間初男突與彭男爆發口角，隨後在陽台扭打。蔡男到案時證稱，看到初男和彭男在陽台扭打，但最後只有初男一人走回來，他還打電話給彭男卻沒人接，找不到人。而初男僅稱和彭男發生拉扯後，不知道為何彭男墜樓，但之後又翻供稱當時吸毒神智不清，什麼都不記得了。檢警對現場做鑑識並解剖遺體釐清死因，確認彭男體內有毒品反應，且背後有大片的摩擦傷痕，且彭男背部著地，加上初男身上有多處遭陽台金屬支架導致的擦傷，推論兩人應是在陽台扭打時，彭男被推擠到女兒牆上導致背部大片擦傷，最後墜樓死亡，但因現場三人都吸毒導致精神恍惚，且並無特殊糾紛，檢方認定初男失手推落彭男致死。（吳珮如／台北報導）【更多司法新聞，請看《蘋果陪審團》粉絲團】
apl201705161344002,http://www.appledaily.com.tw/realtimenews/article/animal/20170516/1119599/前腿卡水管縫隙　港流浪犬受困3小時,前腿卡水管縫隙　港流浪犬受困3小時,2017/05/16 13:44,香港有一隻可憐的流浪犬，今日凌晨被人發現卡在一斜坡上的水管縫隙中動彈不得，消防人員花了3小時才成功幫牠脫困。這隻流浪犬今日凌晨3時左右，被人發現受困在香港大學聖約翰學院宿舍外的兩條水管間，牠的左前腿卡在縫隙中驚慌狂吠，驚動宿舍管理員報警求助。消防員獲報後到場，但由於水管錯綜複雜，小狗受驚反抗，最後找來獸醫注射麻醉劑，再用工具拉開水管，花了近3小時才成功將牠救出。（大陸中心／綜合外電報導）跟上國際脈動，快來蘋果繞著地球爆按讚 
apl201705161343000,http://www.appledaily.com.tw/realtimenews/article/life/20170516/1119602/小學生的一見鍾情是這樣　大人崩潰了！,小學生的一見鍾情是這樣　大人崩潰了！,2017/05/16 13:43,一名老師在批踢踢笨板PO出小學生的一見鍾情，讓網友又笑又崩潰！該名老師表示，日前在改聯絡簿時，看到小學生用圖文來表現「一見鍾情」。小學生可愛地畫出相愛的兩個人，中間還有顆愛心，童趣十足，但旁邊的文字卻超大膽，因為「一見鍾情」下方竟寫著「一見到面就上對方！」這前衛的解釋讓網友驚呼「好開放啊」、「直接省略過程了欸」，另有網友則覺得太好笑「整個噗哧笑出來在公車上」，也有人幫小學生解釋「愛太難寫了，他不會啦！」（即時新聞中心／綜合報導）
apl201705161341000,http://www.appledaily.com.tw/realtimenews/article/local/20170516/1119498/天雨小心　國一彰化段6起擦撞波及21車,天雨小心　國一彰化段6起擦撞波及21車,2017/05/16 13:41,（更新：新增塞車狀況解除）天雨路滑肇禍！國道中山高速公路北上及南下203公里彰化路段，今天上午約11時連傳6起追撞事故，總計共21輛車受到波及，幸好僅1名貨櫃車司機受傷，但一連串事故接連發生，加上受波及的車輛又多，一度造成該路段南北車流嚴重回堵近4公里，直到近下午1時許，雙向都已逐漸恢復通暢。警方指出，約10點45分開始，國道一號北上203至202公里處，疑似天雨路滑視線不良的關係，陸發生了6起自小客車追撞事故，其中一件靠近203公里處的貨櫃車追撞打滑橫擋在車道上的事故，貨櫃車駕駛受困在駕駛座，幸好在消防人員破壞車體救援之下，脫困送醫救治。 （鄧惠珍／彰化報導）出版時間 12:02更新時間 13:41
apl201705161340000,http://www.appledaily.com.tw/realtimenews/article/local/20170516/1119600/最好的國民外交　海山警助外籍男尋失物　,最好的國民外交　海山警助外籍男尋失物　,2017/05/16 13:40,真是最好的國民外交！一名外籍男子前(14)日從北市搭計程車前往桃園市元智大學，外籍男下車時匆忙付了車資卻不慎將隨身背包遺留在計程車上，直到符姓計程車司機發現背包在車上要回頭尋找外籍男時，外籍男早已不知去向。別無他法的符男，返回新北市住家仍掛心遺落的背包，便至家中附近的海山分局文聖所報案，希望透過警方協助能找到失主。文聖所警員林容世、王大任受理符男報案後，翻找背包內卻找不到失主相關的聯絡方式，便聯絡計程車公司詢問有無外籍人士反映協尋遺失物。正巧計程車公司回覆一名自稱所羅門群島籍的徐姓男子在桃園下車時將背包遺留車上，與符男所述類似。警方便請計程車公司協助通知徐男前來文聖所認領失物。徐男到了派出所後，看見自己不慎遺落的背包已由熱心司機送到派出所認領，又確認包包裡的運動比賽獎牌、作業簿、筆記本及衣物都還在，連聲向警方道謝，並表示台灣人民跟台灣警察的確充滿熱心，讓遺失的包包能順利回到身邊。（突發中心黃楷棟／新北報導） 
apl201705161337000,http://www.appledaily.com.tw/realtimenews/article/local/20170516/1119480/強盜集團躲清境民宿　主嫌拒捕襲警中彈落網,強盜集團躲清境民宿　主嫌拒捕襲警中彈落網,2017/05/16 13:37,(更新：新增影片)台中市警方昨上午前往南投縣清境農場一處民宿，追查以主嫌王端彬（43歲）為首的犯罪集團，王嫌等4人走出民宿看到警方立即鳥獸散，王嫌腰際手槍不慎掉落，遂改持棍棒襲警，警方開槍擊中王嫌右小腿，逮捕逮捕王嫌及一名同夥，另2名同夥則逃往山上，晚上9時許才投案。警方共逮捕10名嫌犯，初步清查該集團至少犯下4件強盜、槍擊案，正深入調查中。台中市警局第五分局偵查隊上月接獲檢舉，以王端彬為首的強盜集團，在台北、台中、彰化等人犯下多起強盜、槍擊案，於是報請台中地檢署檢察官林依成指揮偵辦，發現該集團居無定所，前天藏匿在南投縣仁愛鄉清境農場附近一處民宿。專案小組認為機不可失，昨天上午動員霹靂小組前往民宿外埋伏。上午10時許，王嫌與同夥陳展鑫（43歲）、張慶培（33歲、重利通緝犯）、陳楷皓（27歲、妨害性自主通緝犯）走出民宿，警方上前表明身分，沒想到，4人隨即分頭逃竄，王嫌藏在腰間的手槍還掉在地上，警方見狀掏槍喝令王嫌等人「不准動」，但王嫌拿起旁邊的棍棒攻擊警方，警方先是對空開了一槍，接著再開一槍擊中王嫌右小腿，當場逮捕王嫌及陳展鑫，但另2嫌逃逸。王嫌經送醫治療，手術取出子彈後已無大礙。警方分別在民宿及山下逮捕其他6名共犯，並起出改造長槍2枝、短槍4枝、子彈147發，另有少量海洛因、安非他命、大麻等毒品。脫逃的張慶培、陳楷皓，則於昨晚9時許自行打119投案，由警方會同消防人員將他們帶下山。兩名嫌犯下山時，全身溼透、冷得直發抖，他們透露，原本躲在山區一處工寮，但山上氣溫僅10度左右，又沒有食物、飲水，入夜後還隱約看到工寮前有白影飄過，兩人不敢再待下去，只好打電話自首。當地警員告訴他們，該工寮前不久才有一名女子上吊自殺，嚇得兩人說不出話來。警方表示，目前初步清查該集團至少犯下4案，包括在台北一家建設公司開槍、持槍打劫彰化一處賭場、在台中強盜一處民宅，王端彬、陳展鑫月初開車時還因超車糾紛，持槍朝對方車子開了2槍，所幸未傷到人。警方訊後，依強盜、槍砲、毒品、妨害公務等罪嫌將他們移送法辦。（鮮明／台中報導）出版1138更新1337
apl201705161336000,http://www.appledaily.com.tw/realtimenews/article/local/20170516/1119405/【怒】同居人虐殺5歲女童　母竟認為女兒裝死,【怒】同居人虐殺5歲女童　母竟認為女兒裝死,2017/05/16 13:36,(更新：動新聞)新北一名林姓男子去年不滿林姓同居女友的5歲女兒深夜獨自跑出家門，除掌摑女童頭臉管教，還拿塑膠小板凳砸女童後腦，而林女不但沒制止，還抓女兒頭髮拖行一起施虐害命，事後2人將傷重不治的女童載往公墓棄屍，一審依故意對兒童傷害致死等罪判林男與林女各9年、7年10月徒刑，但高院認定兩人有殺人犯意，今改依家暴殺人罪仍判2人各9年與7年10月徒刑。仍可上訴。判決指出，受害女童是林女與前夫所生，林女原把女兒寄託給宜蘭親戚照顧，自己和同樣離過婚的林男同居在新北市，但女童因遭舅舅毆打，被送還林女同住。去年6月25日凌晨1時許，林男發現女童深夜獨自外出，質問時對女童重甩巴掌，毆打頭部，女童跌倒，頭撞到桌腳及地板，呻吟說「頭好痛」，幾近昏厥，林男不理會，照樣出門跟朋友去釣魚，當天清晨4時許回到家，見女童還昏睡在地，以為她不服管教，再叫醒女童繼續打，還拿塑膠小板凳猛砸女童後腦，連塑膠椅面都被砸破。林男餘怒未消，對林女大喊：「妳女兒我教不來，妳來！」林女不但沒保護當時已快失去意識的女兒，反而拿掃把毆打女兒雙腿，罰她半蹲，再掌摑女兒頭臉，女童再度跌倒，頭部撞擊桌腳及地板。林女以為女兒裝死，拉扯頭髮要她站起來，不顧女童全身無力多次倒地，抓住女兒頭髮拖行到陽台，喝令說：「今晚給我睡這邊！」5分鐘後才把女童拖回房間。當天天亮後，林男2發現女童失去意識，自行急救無效後，開車將女童遺體載往桃園市龜山第三公墓，原本打算在車上一起燒炭自殺，但被濃煙嗆到放棄，2人丟下女童遺體和車子，搭計程車到竹圍漁港，商討喝酒後一起跳海，但仍無勇氣自殺，最後遭警方逮捕，檢方依殺人等罪起訴林男2人。法官考量林男2人對女童施虐期間，聽女童說口渴，就給她飲料喝，林男釣魚返家，還帶米漿回家怕女童肚子餓，林男2人出庭始終難過懊悔，林男宣稱一直希望有個女兒，將女童視如己出，一審認定2人管教失當，改依故意對兒童傷害致死等罪，判林男與林女各9年、7年10月徒刑。（黃哲民／台北報導）【更多司法新聞，請看《蘋果陪審團》粉絲團】出版時間：10:30更新時間：13:36
apl201705161335000,http://www.appledaily.com.tw/realtimenews/article/finance/20170516/1119395/【股匯激戰片】台股力守萬點　終場小跌5.33點收10031點,【股匯激戰片】台股力守萬點　終場小跌5.33點收10031點,2017/05/16 13:35,（更新：收盤指數）台股今開高走低，在電金權值股拖累下，指數一度失守萬點，回測9991點，不過，在多方力守下，跌幅收斂，終場下跌5.33點，收10031.49點，成交量1024億元。國泰證期顧問處協理簡伯儀指出，指數萬點上震盪，目前是外資主導盤，若外資持續縮手則指數上漲空間有限，由於第2季指數相對在高點，建議不妨留意旺季將到的食品股或高殖利率股。在電子股跌勢擴大，加上金融股軟腳，指數只靠汽車、鋼鐵、造紙、食品等傳產股撐盤下，大盤跌幅擴大，萬點在11點09分跌破，回9999.63點，但多方不棄，指數馬上回到萬點之上，在萬點附近游走。台股在電子股拖累，加上食品、紡織股開高走低，指數在9點17分由紅翻黑，早盤指數在平盤下，高檔震盪，但截至10時40分，仍支撐在萬點之上。股匯齊漲，台幣早盤大漲逾1角，來到1美元兌30.050元，台股則不受台積電開盤下跌影響，在金融股領軍向上攻，小紅開出，指數緩步向上塾高，最高來到10058點，續創17年來新高。（財經中心／台北報導）出版：09:08更新：13:35 
