news ID,url,title,time,content
apl2017050707110,http://www.appledaily.com.tw/realtimenews/article/sports/20170507/1113251/30年來首一遭！　當阿若尤遇上阿若尤　結果.......　.,30年來首一遭！　當阿若尤遇上阿若尤　結果.......　.,2017/05/07 07:11,當21歲的阿若尤，遇上40歲的阿若尤，會碰出什麼樣的紅花？昨天的巨人與紅人之戰，就上演了克里斯汀 (Christian Arroyo)和布朗森(Bronson Arroyo)的「阿若尤對決」戲碼，結果兩個人都「贏」了！阿若尤是來自佛羅里達的姓氏，克里斯汀和布朗森也都來自佛羅里達，但他們沒有親戚關係。唯一的牽連，是1995年布朗森在選秀會獲得青睞後的第6天，克里斯汀才出生。而在克里斯汀高中畢業參加選秀時，早已聽聞在大聯盟有個和他一樣姓阿若尤，且先發超過300場的大投手。或許，克里斯汀曾夢想過和布朗森來過「阿若尤」對決，但沒想到真的發生了。4月27日才升上大聯盟的克里斯汀，是巨人2013年第1輪選進的好手，擔任三手，至今出賽11場，己敲出3支全壘打，昨天和紅人之戰，他打第6棒，在2局上時和布朗森對決，當時紅人3比0領先，球數1壞球後，他相中布朗森的偏外高球，一棒掃出左外野全壘打牆，在阿若尤對決首回合勝出，但5局上第2次交手，布朗森讓克里斯汀飛球被接殺，扳回了一城。大聯盟史上，只有5位姓阿若尤的選手，他們兩位的遭遇，是近30年來的頭一遭，小阿若尤雖從老阿若尤手中開轟，但紅人13比3擊敗巨人，老阿若尤先發5.1局失3分拿下勝投，雙方都「贏」了。(鍾裕能／綜合報導)Your browser does not support iframes.
apl2017050707060,http://www.appledaily.com.tw/realtimenews/article/local/20170507/1113278/又見虐童！3歲童陷昏迷　下體身上多處菸疤,又見虐童！3歲童陷昏迷　下體身上多處菸疤,2017/05/07 07:06,虐童事件層出不窮！今日出刊的《自由時報》報導，屏東3歲男童(阿川)2日疑似頭部重創，4日在家嚴重抽蓄、陷入昏迷，昨日緊急送醫做開腦手術，至今仍尚未脫離險境，院方認為有虐童嫌疑報案，涉嫌虐童的黃姓繼父以及23歲生母到案說明。繼父宣稱，2日阿川不慎從2公尺高的樓提跌落並撞傷頭部，因為只是額頭浮腫看似無異狀，所以並未就醫，後來有嘔吐醫生也判定是腸胃炎，不知道他傷勢嚴重；生母則供稱，她非常疼愛阿川，絕對不會毆打他或是不當體罰。警方調查後發現，男童下體以及身上有多處菸疤及傷痕，不採信夫婦供稱的「跌下樓梯」一說，認為應該有推撞的情況，依重傷害罪嫌將夫妻2人移送屏東地檢署。（張鈜閔／綜合報導）
apl2017050707000,http://www.appledaily.com.tw/realtimenews/article/sports/20170507/1112193/【正妹看過來】高衩泳裝太犯規　比基尼小魔女美腿有絕招,【正妹看過來】高衩泳裝太犯規　比基尼小魔女美腿有絕招,2017/05/07 07:00,夏天就是要比基尼，美女們的感覺永遠是快人一步，網路正妹Lena才剛夏至就迫不及待換上比基尼，展現姣好身材，尤其是一雙修長白皙的美腿，實在太性感吸睛了，但是經過一個冬天，大腿內側似乎多了一點肉肉。她驚嚇地說：「我平常很注意大腿的保養與運動，怎麼緊包了幾個月，大腿內側的肉就不乖了，還好離盛夏還有一小段時間，還來得及訓練一下。」 於是趕緊向美女瑜伽老師唐幼馨請教，唐老師看了一下Lena站正時的體態，從肚臍往下到膝蓋再到腳跟，基本上Lena這條虛線很直，沒有太大問題，但發現大腿有一點向內捲，從側面看骨盆有一些前傾，導致大腿內側的肌肉比較沒有力量，所以看起來有一點鬆弛的情況，於是教了一招簡單的側躺抬腿，隨時都可以做，訓練大腿內側的肌力，這樣整個腿型才會好看，夏天時不論穿短褲或比基尼才會性感好看。 Lena表示平常也常騎單車，晚上睡前也一定會抬腿運動，或是對空踩腳踏車，就是想美化招牌美腿的線條，花了很多時間，但是好像都比較沒有練到大腿內側，今天起要趕快多練習側躺抬腿，讓雙腿修長又勻稱，拍照就不用修圖囉。﹝郭運復/綜合報導﹞
apl2017050707001,http://www.appledaily.com.tw/realtimenews/article/life/20170507/1113002/魔芋飄屍臭遊客變臉　蒼蠅就愛這一味,魔芋飄屍臭遊客變臉　蒼蠅就愛這一味,2017/05/07 07:00,台大實驗林管處2004年蒐齊台灣魔芋、密毛魔芋、疣柄魔芋和東亞魔芋共4種台灣特有種魔芋，栽種在「下坪自然教育園區」，其中密毛魔芋今年開出佛燄苞，整株植物高約1.25公尺，雖然沒有突破近3公尺的最高紀錄，但散發出來的特殊香氣也很引人注意。遊客湊近花苞一聞，五官立刻皺成一團，直呼：「好臭！」台大實驗林教學研究人員洪志遠表示，1903年 Augustine Henry於高雄壽山採集、發表密毛魔芋，迄今台中市以南都曾發現密毛魔芋的紀錄，通常每年5、6月午後雷陣雨後，突然從地面冒出巨大花序，傳言是雷公打雷後遺落人間的一把槍，俗稱「雷公槍」，因為花很臭，又稱「雷公屁」。台大實驗林解說員楊智凱說，該株密毛上月底突然冒出來，5月3日、本周三開花，有人說魔芋花香像放屁，其實是利用味道吸引蒼蠅幫忙授粉，蒼蠅進去花苞內，因逆向密毛出不來，現在蒼蠅比較少，研判已完成授粉動作，之後會結出很多漿果，建議民眾把握花期來聞一下，觀察台灣最大的魔芋花序。與台灣密毛魔芋同屬天南星科的「長行天南星」，最近也在玉山塔塔加山區綻放，其花序不像密毛魔芋巨大，植株高度僅10公分至80公分，不少登山客發現其蹤跡，拍照直呼：「好像撐雨傘的眼鏡蛇。」(楊靜茹／南投報導)
apl2017050706530,http://www.appledaily.com.tw/realtimenews/article/life/20170507/1113281/空姐集體請假「開天窗」　遠航只好這樣做,空姐集體請假「開天窗」　遠航只好這樣做,2017/05/07 06:53,遠航4日無預警資遣17名爭取勞權空服員引發反彈，21名空服員昨上午集體休假，導致8航班取消或延誤。今日出版的《蘋果》報導，遠航日前爆發資遣員工爭議，前晚到昨凌晨有21名空服員陸續請假，迫使遠航臨時取消2班桃園往返哈爾濱航班、2班高雄往返馬公航班，另有4班離島航班延誤，共影響898人。據遠航內部消息，今可能再有20名空服員請假，恐再影響航班。遠航昨緊急公告，指本周5月6日到12日內正常上班、放棄休假被抓飛者，每值勤日加發到班津貼1千元，更決定撤回資遣空服員的決定，請該17人自5月8日、周一起回到公司確認留職意願。（即時新聞中心／綜合報導）
apl2017050706510,http://www.appledaily.com.tw/realtimenews/article/entertainment/20170507/1113032/【獨家長照片】68歲萬沙浪半癱生癬　女友賣房送安養院,【獨家長照片】68歲萬沙浪半癱生癬　女友賣房送安養院,2017/05/07 06:51,（新增內容）68歲資深歌手「山地歌王」萬沙浪，唱紅《風從哪裡來》、《愛你一萬年》，前年2度中風半癱，去年插鼻管，今年又因免疫力下降失調，身體每況愈下，除吞嚥困難，也有乾癬、皮膚潰爛等問題，月開銷至少要5、6萬元，因家中外傭被撤換，他農曆春節後被送進安養院照護，他的女友郭淑芳與乾兒子常陪伴他，女友更為他變賣房產首飾，住在美國的小女兒也帶著混血外孫女回台照顧爸爸，晚年終享天倫。 萬沙浪乾兒子昨受訪表示，因萬沙浪原本的外傭照護不佳，臨時撤換外傭後，找不到人替換，透過朋友介紹，找到住家附近的安養中心，每月要價3萬5000元，由專業的護理人員照料。但若找到新的外傭，將把萬沙浪接回。 乾兒子表示，萬沙浪有皮膚生癬宿疾，平時在家洗澡時需乾媽（指郭淑芳）及外傭幫忙，如廁需由人攙扶，半夜因家人入睡，需包尿布就寢；也因2度中風，食物有時需打成泥，方便吞嚥，飲水也要特別注意，免得噎到。之前萬沙浪曾因身體不適送急診，但今年為止還未送過急診，不過需特別注意他的脈搏、血壓，以防突發狀況。 萬沙浪原本住在乾兒子家，雖有政府補助1萬元，但每月開銷5、6萬元，包括安養中心、尿布等生活用品及營養補給品及部分生活費，這部分是靠郭淑芳變賣房產及珍藏多年的珠寶首飾。 而台灣優質協會祕書長紀寶如長期關懷萬沙浪，她表示：「萬沙浪小女兒在美國看到爸爸重病消息後，已經趕回台灣照顧爸爸，連2個混血小女兒也都帶回台，只有夫婿仍在美國工作，小女兒也會幫忙付錢。萬沙浪雖無法言語，在女友、乾兒子與女兒輪流照顧下，希望未來會更加好轉。」 萬沙浪曾仰藥自殺，在2004年被邱姓前妻指出20年荒唐不顧家，之前1子3女都旅居美國，邱姓前妻也曾表示，兒女們還是會關心萬沙浪，但目前由小女兒回台照顧爸爸，讓萬沙浪得享家人關懷。（葉文正、林丞偉／台北報導）68歲山地歌王靠身障補助度日姓名：萬沙浪（本名：王忠義）年齡：68歲（1949╱01╱21）身材：176公分╱80公斤族別：卑南族，藝名「萬沙浪」為卑南族語「成年勇士」之意感情：有過一段婚姻，前妻離婚後帶1子3女赴美定居，幾乎沒聯絡。1977年在聚會上認識歌迷郭淑芳，主動追求，相守39年，但沒結婚經典歌：《風從哪裡來》、《娜魯灣情歌》、《愛你一萬年》等病況：1997年酒後摔傷導致腦部創傷，喪失語言能力、智力退化2015年1個月內2度中風，每月靠4700元身障補助度日，暫住乾兒子家2017年免疫失調，已回台的小女兒目前將他送往安養院照顧 《蘋果》關心你自殺解決不了問題，卻留給家人無比。請珍惜生命。再給自己一次機會      自殺防治諮詢安心專線：0800-788995（24小時）生命線協談專線：1995張老師專線：1980出版時間：00:03更新時間：06:51
apl2017050706430,http://www.appledaily.com.tw/realtimenews/article/entertainment/20170507/1113233/蕭淑慎獲小15歲情郎滋潤　墾丁拋胸乳溝辣死人！,蕭淑慎獲小15歲情郎滋潤　墾丁拋胸乳溝辣死人！,2017/05/07 06:43,（新增內容）40歲的蕭淑慎熱戀小15歲的單親爸梁軒安，2月答應他求婚，最近則和男友一起去墾丁度假，在臉書大秀穿bra辣照，和小情郎站在一塊，一點都不顯年齡差距，男友不信邪，偏要和她比誰能先招攬到順風車，看她那個胸跟那個腿，這還要比嗎？難怪她要虧他「笨」，最後她得意笑說：「我贏啦！有人南下來載我啦！笨軒安沒有人載他！」他們這趟也駐足高雄，昨晚近10點，梁軒安稱因玩水上活動弄到全身痠痛，早早就要休息，以恩愛照為這一天畫下完美句點。（曾宛如／綜合報導）出版時間：00:05更新時間：06:43 
apl2017050706380,http://www.appledaily.com.tw/realtimenews/article/nextmag/20170507/1109979/【壹週刊】佛心！25元吉拿棒　要讓全家都爽吃,【壹週刊】佛心！25元吉拿棒　要讓全家都爽吃,2017/05/07 06:38,法國人費鴻蘭3年多前來台，原本和妻兒生活在台北賣法國香腸，婚變一無所有後流浪到台中，改賣吉拿棒重新出發，奮鬥2年多，苦盡甘來，如今在逢甲有3個據點，東海一處加盟，生意不錯，能夠吸引學生捧場的原因主要有3大特色。特色一：每日現擀歐洲配方費鴻蘭老家開麵包店，小時候他就必須幫忙做完麵包才能去上學，因此做吉拿棒對他來說不難。他堅持每日現擀麵糰，隔夜不用，以保持麵粉香，而且只做道地的吉拿棒麵糰，不願因為台灣人口味而改配方，「如果你去西班牙、法國、墨西哥，你吃吉拿棒，一定是這個，味道一樣！」但關於道地吉拿棒的麵糰做法，他不願透露。只說用台灣麵粉、加鹽調味，但是台灣麵粉品質不穩，春夏濕度不一樣，炸好的吉拿棒早期曾被客人說太鹹，如今已經儘量克服這個問題。特色二：現點現炸口味多樣「道地的吉拿棒是外面硬硬裡面軟軟，因為比較好吃。」費鴻蘭用不標準的國語努力解釋，這種來自西班牙的古老油條，外形像台灣油條，但味道不一樣，外酥內軟，麵糰有鹹香，在歐洲只有砂糖、巧克力兩種口味。但為配合台灣人喜好，開發肉桂、芝麻、花生、抹茶、Oreo等口味，他發現客人最愛Oreo，而他最喜歡砂糖口味，最不喜歡抹茶，因為覺得苦苦的。特色三：便宜人人吃得起「我不要賣很貴，我的口袋沒有很多錢，可是我希望全部人可以開心買吉拿棒；有爸爸媽媽散步小孩一起，全部吃吉拿棒，可是有吉拿棒一個吉拿棒快100塊，如果有4個人400塊，我想不可能這個……」費鴻蘭說。法式中文有點難懂，簡單的說，他希望吉拿棒是便宜的歡樂小吃，能讓全家輕鬆享用。費鴻蘭的法國Anais吉拿棒，因為便宜好吃受歡迎，走過生意起步困難，以及失婚的沮喪，攤子去年甚至出現排隊人潮，不少客人專程從埔里或台北來買。「我開心，我知道為什麼我做這個工作。」他說。對於留在台灣有一份生計，他終於不再那麼彷徨。（撰文：蔡碧月）
apl2017050706370,http://www.appledaily.com.tw/realtimenews/article/international/20170507/1113280/​高手在民間　讓人飆淚的太極大師,​高手在民間　讓人飆淚的太極大師,2017/05/07 06:37,中國「格鬥狂人」徐曉冬日前公開較量武術，秒殺成都太極「宗師」魏雷，成為網路熱門話題，徐曉冬頻頻口出狂言，接受各界挑戰，宣稱是要打假，挑戰傳統武術界的假高手，也讓中國網友回憶起幾年前曾在網路瘋傳一時的太極「高手」影片，直呼「笑到飆淚」。其中紅極一時的「經梧太極第一代傳人」閆芳(閆，音同嚴)看似平常的中年大媽，但在網路流傳的影片中，閆芳發起功來能把對手震飛，但因演得太用力、太誇張，讓網友笑歪。閆芳號稱「太極最強推手」，赤手空拳與多名壯男對打，過程中不少男子手才剛碰到對方，就被「震」得大叫，還有男子連對方衣角都沒碰到，整個人就往後倒彈，挨打者還自動以慢動作分解震飛，演技誇張。除了閆芳之外，還有老人以氣球發功震飛對手、或是一人「隔山打牛」擊倒十多人，拙劣的演技令網友諷刺：「這群臨演該去拍喜劇片吧！」近日有網友再翻出這些精采片段，並加上特效、配音，再度凸顯武術界吹噓高手的荒謬。網友看到這段影片留言表示：「國家一級演員啊」「牛頓看了會沉默，愛因斯坦看了會流淚！」「為什麼這種詐騙集團能一直存活下去？」「世界欠你們一車小金人！」「現在看起來當年輸了甲午戰爭純粹是個失誤。」（大陸中心／綜合外電報導）跟上國際脈動，快來蘋果繞著地球爆按讚。
apl2017050706350,http://www.appledaily.com.tw/realtimenews/article/nextmag/20170507/1109110/【壹週刊】母親節最轟動甜點　視覺效果有夠嗨,【壹週刊】母親節最轟動甜點　視覺效果有夠嗨,2017/05/07 06:35,孝順的曾莞婷，日前帶母親到歐洲旅遊一個月，她笑說自己0豔遇，反而媽媽很受外國人青睞，讓她有點吃味。母親節怎麼過？曾莞婷說：「吃大餐外加紅包，我媽很實際，比較不喜歡收禮物。」陳艾熙說：「全家聚餐，我媽就會很開心；如果要包錢給她，她都說不用，但拿了後笑容更燦爛。」「莫凡彼歐風餐廳」最近推出許多新餐點，陳艾熙認為媽媽會喜歡「經典燻鮭魚凱薩沙拉」：「食材用冰脆的蘿蔓生菜加上特製凱薩醬，還用濃郁的帕馬森起司提味，搭配滑嫩的煙燻鮭魚，清爽健康。」曾莞婷認為「西班牙海鮮烤飯」一定能討媽媽歡心，因為烤飯上鋪滿鮮蝦、花枝圈、蛤蜊，下層是薑黃飯，「記得淋上新鮮檸檬汁，微酸滋味讓海鮮飯更鮮美。」至於飯後甜點，當服務人員把巨大的「火山爆發」推到她們面前，看著特製巧克力布朗尼做成的火山牆，淋上如炎漿的鮮奶油，裡頭藏著夢幻香草及咖啡冰淇淋，接著將溫熱的巧克力醬覆蓋成脆皮外衣，讓兩人好驚喜。為了增加視覺效果，在火山周圍點燃蘭姆酒。曾莞婷說：「這甜點也太High了，有種冰火五重天的感覺，冷熱在嘴裡跳躍，巧克力好濃，不會死甜！」陳艾熙說：「布朗尼外脆內滑順，很有層次，嘴裡就很繽紛，是一道很有戲的甜點。」（撰文：蔡志良）莫凡彼歐風餐廳（美麗華店）地址：台北市中山區敬業三路20號電話：（02）2175-3608營業時間：10：00~20：00更多其他壹週刊內容請看我
