news ID,url,title,time,content
apl201706260730000,http://www.appledaily.com.tw/realtimenews/article/politics/20170626/1147856/基層反彈「一例一休」　余天面諫蔡英文,基層反彈「一例一休」　余天面諫蔡英文,2017/06/26 07:30,「一例一休」新制宣導期將滿，預計下個月啟動勞檢，不過多位民進黨地方黨部主委接獲基層反彈聲浪，欲邀總統蔡英文出席下月主委聯誼會當面陳情。其中新北市黨部主委余天昨透露，他日前曾和蔡英文在黨中央私下會面，他當場表達各行業類別上班時間不同，「一例一休」應要彈性處理，蔡允諾會反映其意見。余也透露，就他獲得的訊息，勞動部有在研議延長宣導期的可能性。此外，台南市黨部主委顏純左指出，他在上周成立「一例一休」修正聯盟，呼籲政府修改《勞基法》，且在修法完成前應延長宣導期。台中市黨部主委何明杰也說，中央應延長宣導期，「很多中小企業老闆沒有專業的法律顧問，很擔心會觸法」；另現在勞動解釋法令太多，不要說一般民眾搞不懂，連主管機關有時也見解也不一致，有關單位應盡速改進。綠營縣市長前天與蔡英文餐敘時認為下月勞檢應更彈性化，行政院長林全昨表示說，綠營首長擔憂下月起有太多的懲罰或處分，「但這部分其實也不用太過擔憂，政府還是希望以輔導作為主要手段」。另政院官員昨也表示，在6月底時，會公告相關實施辦法，到時縣市政府就會了解。（陳雅芃／台北報導） 看了這則之後，你一定還要看 跟小英唱反調　澎縣長和立委反年改 【成軍片】陸航阿帕契攻擊直升機　首支作戰隊28日成軍  
apl201706260728000,http://www.appledaily.com.tw/realtimenews/article/local/20170626/1147992/河水別亂取！他抽水洗車　最重恐被判5年,河水別亂取！他抽水洗車　最重恐被判5年,2017/06/26 07:28,《蘋果》報導，新北市一名工人，去年開灑水車到瑞芳基隆河畔，用車上設備抽取河水後載回工地灑水、洗車，被民眾拍照舉發。水利署水資源局查證屬實，基隆地檢署日前依竊盜罪嫌提起公訴，恐面臨5年以下徒刑。北區水資局表示，水是國家重要資源，須取得水權才能取用，若讓民眾隨意抽取河水，勢必會影響民生、農業用水。至於有些民眾到山上接山泉水，載回家飲用，地檢署表示，此舉已構成竊盜要素，但基於微罪不舉，檢察官一般會予以職權不起訴處分。一般家庭私接水管，若屬非營利行為，且直徑2吋以下，可不必申請水權。（王嘉慶／綜合報導）
apl201706260725000,http://www.appledaily.com.tw/realtimenews/article/sports/20170626/1147993/就是因為這2個人　讓車由蘭甘心從撞球場消失,就是因為這2個人　讓車由蘭甘心從撞球場消失,2017/06/26 07:25,在台灣擁有眾多鐵粉的「撞球女神」車由蘭，自從2015年6月結婚後，已經2年沒有出現在比賽場地，最近她還PO了一張一家三口的幸福出遊照，可以看出車由蘭甜蜜又滿足的笑容，難怪根本沒想過要復出賺錢。多次來台參加安麗盃的車由蘭，擁有許多台灣粉絲，不過篤信基督教的她，在2015年6月20日宣布嫁給同個教會的另一半李智成，並且在4個月後升格當媽。車由蘭的丈夫李智成是韓國知名年輕勵志作家，1993年開始寫作，在詩詞、小說、教育、自我開發、人文學等多個領域出版過30餘本書籍。實際上，李智成的稿酬頗為豐厚，加之可愛的寶寶正在茁壯成長，車由蘭便安心的扮演好媽媽的角色，撞球已經逐漸淡出了她的生活。(黎建忠／綜合報導)
apl201706260723000,http://www.appledaily.com.tw/realtimenews/article/local/20170626/1147982/【有片】臉書發文「我無路可走」　寶瓶社長朱亞君一度輕生,【有片】臉書發文「我無路可走」　寶瓶社長朱亞君一度輕生,2017/06/26 07:23,(新增：影片)台北市木柵路上社區大樓，昨天晚間8時許，消防局接獲有人疑似要輕生，轄區分隊趕抵現場時，發現一名女子在六樓陽台，疑似要輕生，隊員們立即在底下鋪設氣墊，並上樓安撫女子的情緒，上樓後發現女子居然就是寶瓶社的社長朱亞君。現場了解狀況時得知，朱亞君疑似與《報導者》日前刊出的文章有莫大的關係，晚間在臉書上發文，同事親友看到臉書訊息，報案後立即趕到現場關切，現場僵持大約1個多小時，大約在晚間10時許，經由警消及親友的勸說下，才放棄輕生的念頭，朱亞君在進入屋內後，情緒相當穩定，且有親友陪同，本人當時拒絕前往醫院，警消在確認狀況完全解除後，收拾裝備就離開現場。朱亞君在臉書上PO文指出9個重點，第一點就說明：「我已經無路可走。」，而後面的五點是針對《報導者》的不實指控，最後文末提到，謝謝大家，世界應該還是美好的吧。我想。人還是有單純的善意的吧，我想。少了一個人，明天太陽還是一樣升起的吧，我想。祝福。很多朋友看到文末的文章相當緊張，但是事後知道人已經平安，紛紛在臉書上留言鼓勵。《報導者》編輯部今凌晨在臉書發表致歉聲明，強調該報導未善盡平衡報導的新聞常規，向當事人寶瓶文化與朱亞君鄭重致歉，並立即刪除〈當房思琪成為實體〉一文相關段落。聲明指，《報導者》絕非指責任何一家曾經拒絕的出版社，也絕未策動任何針對特定出版社的批評；《報導者》是非營利媒體，深受各界期待，必定記取教訓，深自反省，並對朱造成的嚴重傷害深深致歉。(突發中心/台北報導)《蘋果》關心你自殺解決不了問題，卻留給家人無比悲痛。請珍惜生命。再給自己一次機會自殺防治諮詢安心專線：0800-788995（24小時） 生命線協談專線：1995 張老師專線：1980相關新聞寶瓶社長朱亞君欲輕生獲救　《報導者》發聲明致歉推薦新聞男子與人臉書糾紛　暗巷內遭砍送醫【有片】國道隧道自撞　車彈進逃生道3人傷【殘忍片】鬥狗場猛刺流血　激比特犬抓狂互咬【情侶雙亡】疑悶死女友　男逃至飯店畏罪自殺發稿時間0644更新時間0723 
apl201706260723001,http://www.appledaily.com.tw/realtimenews/article/life/20170626/1147991/【全文】朱亞君臉書留遺言　「我已經無路可走」,【全文】朱亞君臉書留遺言　「我已經無路可走」,2017/06/26 07:23,寶瓶出版社社長朱亞君跳樓輕生遭勸阻，臉書留下遺言。網路媒體《報導者》日前刊登《當房思琪成為實體—專訪作者密友與編輯談林奕含的出版歷程》，暗指寶瓶出版社社長兼總編輯朱亞君以市場現實為由，拒出版林奕含的著作《房思琪的初戀樂園》，之後雙方合作取消，解約對林奕含造成重擊。朱亞君昨在臉書痛斥《報導者》報導不實，強調是因為腦良到出版該書可能對林奕含造成衝擊，才忍痛拒絕，絕非外界所說的「為市場考量」，她批評「放任旗下記者，以私人名義發文攻擊公審。」，並說自己「已無路可走」，朱昨晚在臉書發文後，試圖跳樓輕生遭勸阻。《報導者》事後也對朱亞君發出道歉聲明，強調「絕未策動任何針對特定出版社的批評」「必定記取教訓，深自反省，並對朱造成的嚴重傷害深深致歉。」（即時新聞中心／綜合報導）【朱亞君遺書全文】1.我已經無路可走。2.《報導者》先是單方面的報導，刊出後我主動聯繫主事者，提供各種資料，但他們不採用。他們只堅持他們報導的「正義」，還聲明已看過彼此信件。接著繼續放任旗下記者，以私人名義發文攻擊公審。這其一侵害個資，其二不求平衡報導，其三不容許指涉的當事人以對等的方式在媒體上澄清。我今早再度與報導者溝通，沒人在乎。這樣的媒體沒有失格嗎？3.我和《報導者》提到：除了信件之外，還有三次見面深談的內容、與電話上往來，這中間有一些過程，但無人理會。人與人之間的溝通是有時間、有脈絡的，７／７到７／１１日，這中間發生了甚麼，不是你拿著兩張圖可以說明的，我試圖要說明，沒人在乎。這樣的記者沒有失格嗎？4.我去年中見到的林奕含，和你們今年初見到的她，是同一個精神狀態嗎？你們可以確定嗎？可以嗎？可以嗎？回答我！我需要為去年退稿的事情負擔今年死亡的責任嗎？5.我原本無意傷害任何人，事發至今，我本來一字未發，但發動兩家出版社出來公審比較的是《報導者》。要讚揚後者出版社沒關係，為什麼要找前者墊背？而後輿論沒有朝《報導者》要的風向走，接著又以記者煽情的手法、私人的名義繼續公審。當網路上點名我，我只是應答，我澄清文中，甚至無一字提到媒體名稱與另一出版社的名字。(而榮幸你告訴我：《報導者》的文章中因為沒提到朱亞君，所以這報導是公正可發表的？) 當另一家出版社攻擊我，你們的記者繼續幫忙。口口聲聲的正義，卻是建立在傷害另外一個人的基礎上。6.我就算再發文澄清，大家只會抓著其中一二字句再作文章。那麼多媒體報導，我沒有接到一通記者的電話。一通都沒有。我明白了，世界上沒有所謂「清者自清」。7.我這輩子有兩次退稿賈禍，一是林，一是2011年退了伊格言投稿的長篇小說。8.寶瓶是我的驕傲，我希望我的同事們要抬頭挺胸。你們的總編輯不曾讓你們蒙羞。明年的員旅，記得幫我跑遠一點。9.對不起媽媽，求求你原諒我，求求你。我也沒讓你蒙羞，請相信。我對不起家人，對不起我愛與愛我的人，尤其是身邊的人，你盡力了，不要內疚。請原諒我，讓你們傷心了。10.我很愛我的工作。但對很多人失約了，對不起對不起。我真的盡力了，我累了我真的累了，請原諒。謝謝大家，世界應該還是美好的吧。我想。人還是有單純的善意的吧，我想。少了一個人，明天太陽還是一樣升起的吧，我想。祝福。《蘋果》關心你自殺解決不了問題，卻留給家人無比悲痛。請珍惜生命。再給自己一次機會自殺防治諮詢安心專線：0800-788995（24小時） 生命線協談專線：1995 張老師專線：1980 
apl201706260714000,http://www.appledaily.com.tw/realtimenews/article/local/20170626/1147989/交往才3周　新歡發現女友被舊愛殺害,交往才3周　新歡發現女友被舊愛殺害,2017/06/26 07:14,《蘋果》報導，台北市一名35歲楊姓男子，與小14歲的張姓女友交往2年多，因拉K染上毒癮，女友要求分手並令他搬離愛巢。楊男心有不甘，本月23日趁張女熟睡時，疑似用枕頭將她悶死，犯案後還跑到友人家聊天。但楊男當晚獨自投宿旅館，卻喝下清潔劑自殺身亡。張女閨密向警方表示，張、楊兩人交往後不久，楊就搬入張租屋處同居，兩人感情很好，直到男方前陣子失業，又在住處吸食K他命，還多次進出警局，感情才生變。雙方談分手期間，張女結交姜姓新男友，已交往3周；姜男向警方證實，知道女友正跟前男友談分手，怎樣也想不到會遭殺害，「還是我發現遺體」，悲痛萬分。（王嘉慶／綜合報導）
apl201706260709000,http://www.appledaily.com.tw/realtimenews/article/international/20170626/1147970/哥倫比亞觀光船沉沒　至少3死30失蹤,哥倫比亞觀光船沉沒　至少3死30失蹤,2017/06/26 07:09,哥倫比亞瓜塔佩（Guatape）埃爾佩尼奧爾水庫（El Peñol）當地時間25日下午2時一艘載有150名遊客的觀光船沉沒，不少救援組織抵達現場搜救。哥倫比亞空軍也出動救援，協助需要立即救治的重傷遊客。 目前確認至少已有3人喪生，還有30人失蹤。當地媒體報導指，觀光船長發現船體破損，要求乘客移到船的另一側，觀光船開始下沉進水。目前至少有20人獲救送往醫院，一名獲救的乘客表示他們登船時，船方並未讓他們穿上救生衣。據報，該艘出事的觀光船當時乘載的人數達最多限制。現場影片開始在網路上流傳，可見遊客紛紛登上最高層等待救援。當局尚未說明失事原因。（國際中心／綜合外電報導）發稿時間：05:33更新時間：07:09推薦報導：高齡100歲　紐約黑幫二當家刑滿出獄
apl201706260704000,http://www.appledaily.com.tw/realtimenews/article/international/20170626/1147979/習近平周四訪港　黃之鋒拉黑布罩金紫荊,習近平周四訪港　黃之鋒拉黑布罩金紫荊,2017/06/26 07:04,中國國家主席習近平將於本月29日至7月1日訪問香港，出席香港回歸中國20周年大會及第五屆香港特區政府的就職典禮。今晨6時，香港眾志祕書長黃之鋒、林淳軒、周庭、人民力量譚得志及社民連成員等人，現身灣仔金紫荊廣場，將數塊黑布包圍廣場上的紫荊花雕塑。此一雕塑全名為「永遠盛開的紫荊花」，當年是北京中央政府贈予香港特別行政區政府的賀禮，紀念1997年香港回歸。香港《蘋果日報》報導，數名保安人員嘗試阻止黃之鋒等人但不成功，雙方一度僵持。黃之鋒一行人布置好黑布後喊口號，警察隨即到場拆除黑布，期間有警員不慎跌倒，眾人隨後分別散去。　（大陸中心／綜合外電報導）一定要看：習訪香港 遼寧號搞震懾 
apl201706260700000,http://www.appledaily.com.tw/realtimenews/article/life/20170626/1147542/台中花博公開吉祥物LINE貼圖　明免費下載,台中花博公開吉祥物LINE貼圖　明免費下載,2017/06/26 07:00,2018台中世界花卉博覽會吉祥物石虎家族與歐米馬LINE貼圖公開啦！台中花博FB粉專近日搶先公布虎爸、虎媽、樂虎的貼圖，卡哇伊的圖案加上逗趣OS，讓網友直呼「好實用！」台中市政府新聞局長卓冠廷表示，花博吉祥物貼圖6月27日將開放免費下載，當天將由市長林佳龍出席啟動儀式，請網友拭目以待。台中花博吉祥物日前公布，分別為石虎一家四口：虎爸、虎媽、姊姊樂虎(LOVE)、弟弟來虎(LIFE)，還有鄰居歐米馬。吉祥物設計者陳旻昱在繪製吉祥物時，也賦予其不同的個性與特色。例如虎爸是開朗的全能農夫，大大的肚子全肇因於愛吃虎媽的可口料理；虎媽是糕餅高手，家裡大小事由她打理，是精明幹練、偶爾暴怒的賢內助；姊姊樂虎(LOVE)是天馬行空、愛幻想的女孩；弟弟來虎(LIFE)是呆萌的好奇寶寶；鄰居歐米馬則是學識淵博的養蜂人、愛吹薩克斯風的老伯伯。花博吉祥物貼圖6月27日將開放免費下載，台中花博FB粉專近日搶先公布虎爸、虎媽、樂虎的貼圖，包括虎爸抱著肚子哈哈笑、豎起大拇指說讚讚讚；虎媽謙卑地說阿哩嘎多、暴怒翻桌，還有姊姊樂虎(LOVE)瞪著水汪汪大眼說「霸託」、扮鬼臉，都讓網友直呼「好實用！」「想下載！」卓冠廷表示，2018世界花博吉祥物之所以由石虎與馬擔綱主角，是因為2014年市府在后里展區發現保育類動物石虎的蹤跡，市府決議縮小后里展區範圍保留給石虎，並同時加入外埔與豐原兩地點以彌補展區面積的不足；另把后里百年馬場打造為亞洲最大的國際專業馬術競技場，兼顧歷史文化。2018世界花卉博覽會將於2018年9月試營運、11月正式營運，為期半年；展區包含后里(馬場園區、森林園區)、外埔(永豐園區)、豐原(葫蘆墩公園)。目前各項建設皆陸續動工，宣傳工作也持續進行，繼本月中公布吉祥物真面目後，吉祥物貼圖也陸續發表。未來幾天將公布弟弟來虎(LIFE)與鄰居老馬歐米馬的貼圖，並於6月27日開放民眾免費下載。（黃任膺／台中報導）【想知道更多，你一定要看......】沒品賣家盜用林奕含制服照　高價賣南女中短褲奇！福斯轎車一個大翻身　壓中麥當勞外送員車禍警返家拔管　同仁列隊行禮：任務完成【直擊】家樂福賣過期腰果　9天被抓包2次
apl201706260700001,http://www.appledaily.com.tw/realtimenews/article/life/20170626/1147651/暑假來臨　中市百貨換季戰開打,暑假來臨　中市百貨換季戰開打,2017/06/26 07:00,台中各百貨在暑假前進入換季檔期，廣三SOGO以「這夏瘋電影」為主題，即日起至7月5日為止，在館內打造主題專區，「時尚經典女力區」展售神力女超人相關配件，以及電影「高年級實習生」中，以上班粉領為主的時尚衣著。除了推出5折起的超值商品外，每週四、五、六、日再加碼，當日於指定樓層女裝消費滿5000元，就送200元的廣三SOGO商品禮券。廣三公關曾薇軒說，型男當家的電影「金牌特務2」將於9月上映，館內特設「帥氣情蒐特務區」，展售百諾禮士西服 、嘉裕西服5.8折起獵裝西服，Waltz、Clarks也推出4.2折起的紳士鞋，期間於6樓紳士館消費滿8000元，就送電影票2張 。大遠百舉辦「初夏採購趣」活動，26日起至7月9日止，集結brabantia、Berghoff、Nachtmann、Noritake、LOTUS、西華名鍋、膳魔師、飛利浦、tokuyo、FUJI等知名品牌，舉辦家用及家電福利品特賣，全面3.5折起，現場網羅鍋具、小家電、按摩器材等超過百項福利品，如千元有找LOTUS樂德鍋、膳魔師保溫瓶組合等，其中飛利浦負離子吹風機只要1188元。日曜天地一年一度的NG名牌包搶購會預定本月30日至下月16日登場，今年品牌陣容包括COACH、GUCCI、RADLEY LONDON、LONGCHAMP、MICHAEL KORS、RABEANCO等品牌，最低折扣下殺１折起，平均也有3到5折，預料將掀起一波搶包大戰。（黃任膺／台中報導）【想知道更多，你一定要看......】沒品賣家盜用林奕含制服照　高價賣南女中短褲奇！福斯轎車一個大翻身　壓中麥當勞外送員車禍警返家拔管　同仁列隊行禮：任務完成【直擊】家樂福賣過期腰果　9天被抓包2次
